Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Posición específica,Posición secundaria,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,understat_goals,understat_xg,understat_assists,understat_xa,understat_shots,understat_key_passes,understat_yellow_cards,understat_red_cards,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Diogo Filipe Monteiro Pinto Leite,72.0,292,1,0.0,,1,,-,17000000.0,01/07/2023,0.4806670854698842,2.0,0.8834822262126095,1.2682371762064244,-0.6143784839080351,-0.5194139293596289,-0.7363309741932195,-0.5630606277899822,-0.36731477898962694,-0.5527510133222163,1.0459443553048242,-0.3596700104893391,0.4458984193701703,0.33943889402701,-1.378640753978333,-1.0194714448820699,0.9941489168451542,0.1968067810055929,-0.8075231828169478,-0.28039510259529443,-1.0451360533941458,-1.4424742706810658,0.35430314165183446,0.05181580801899652,-0.802401442018629,-0.8485040916656843,-0.21213741178964998,0.5374188359290758,-0.4502500953037253,-0.5303711150936786,0.6779792420408028,0.49398330623332093,0.7614614475347486,-0.7256333841309082,0.5514569967272083,1.0108858267569243,-0.47161396918077547,-2.0814731334984664,-0.7702620505112334,0.004107713158967296,1.016971036651311,0.9509912957359711,0.955973061503346,-0.514870058446373,-0.6229085026418513,-0.3759145109749066,-0.47161396918077547,-0.3732977778281686
rani-khedira,1.0,36,0,11.0,9.0,1,,-,3000000.0,01/07/2021,,1.0,-0.28367992257021896,-0.17411686282482483,-0.6143784839080351,-0.6210476433705027,-0.7363309741932195,-0.7510268202260044,-0.7856251541650021,-0.6140515152729725,0.6775416603165617,2.273875306699427,0.09970399439332911,-0.6637892369639175,-0.7392395746986719,-0.8368882646968722,0.8433984745415016,-0.005170621504252427,-0.9553081224104321,-0.28039510259529443,-0.897038252599555,-0.34436657375577207,0.023005320687746335,0.05181580801899652,-0.9335413595418304,-0.9149762723238759,-0.8178597170265945,0.40690979339999717,-0.6472060628037998,-0.6089896494284598,0.5838851577457247,0.2437553718317334,1.1916073303160373,-0.1263275277899435,1.2761194742314241,0.9674390077689531,-0.2751190650723473,-0.2982826017940176,-0.30197968688830534,0.08968507063744938,1.2377803253771906,0.908515089072998,0.8704452318328809,-0.41835605098954226,-0.22246160170207635,-0.32475761533853337,-0.2751190650723473,-0.4677429719217884
andras-schafer,45.0,193,0,9.0,11.0,1,,-,5000000.0,21/01/2022,-0.5570238450670756,1.0,-0.28367992257021896,-0.2963869351508047,-0.32953877888765837,-0.17693149267309893,0.18741867465049825,0.19155481790108905,0.050995596185748275,0.18285501008685856,-0.7960691196364885,2.273875306699427,-0.07339321809509147,-0.26249798456754647,0.293639253368473,0.21296502136801446,-0.5133555061913716,0.6007615860252836,-0.16712177791184943,0.4485855093933042,-0.551476717412177,0.2831235387729672,0.5530818342302873,0.5489117490767338,0.37785781569018406,0.41446734083995695,0.9993071986842391,0.798436920987233,0.9284416771967956,0.41305129692369585,-0.9216201909755262,1.4323380602392741,-0.78706373047789,0.7956814819653868,0.495713729226884,0.750204912829097,-0.3733665171265614,0.4149936108877619,-0.5361208686997694,0.26083978559441356,0.4870287437091993,0.44127681578029454,0.14345867963392692,-0.22532803607588084,-0.17240573908460446,-0.17128692842941382,-0.3733665171265614,-0.6094107630622181
janik-haberer,1.0,5,0,9.0,8.0,1,7.0,30/06/2027,2500000.0,01/07/2022,,1.0,-0.1864164101716499,-0.333176160452427,-0.32953877888765837,-0.37926563041044803,-0.27445614977136057,-0.4387108210588966,-0.22787798726450187,-0.30754900551919134,1.4143470502930868,-0.3596700104893391,-0.07339321809509147,-0.8644348631621029,0.09690042897473117,0.486839791645811,-0.21185462158406648,0.6007615860252836,0.7688495061802174,0.5457829243251173,0.6333056889445482,0.3877052241944237,0.7518605268087402,0.5489117490767338,-0.3434117306874239,-0.9149762723238759,0.12437498000865255,0.40690979339999717,-0.3845981061370338,0.8847625029323831,-0.827526106680448,0.7442112406349085,-0.18485949458408607,0.6112796800143208,0.5514569967272083,0.750204912829097,-0.12774788699102618,0.9142869597650075,0.5760497449046847,0.26083978559441356,0.26621945498331945,0.3138481957913754,0.1862225944691595,-0.17707103234746546,-0.07229401384966073,-0.3759145109749066,-0.12774788699102618,-0.23162998668773896
benedict-hollerbach,1.0,5,2,1.0,2.0,1,,-,7500000.0,27/07/2023,,1.0,0.4944281766183333,-0.2249725566241262,0.8098200411938484,0.5257022035694572,-0.7363309741932195,-0.04438678186292093,0.6552216936612902,-0.062346997716166405,-0.42766642464822596,-0.3596700104893391,0.2728012068817497,0.5400845202251955,0.293639253368473,1.125880922294003,0.1901465578923404,0.3314583826788231,1.0151577388360244,0.7401777541887437,-0.551476717412177,-0.08291236020213072,-0.17577337189070655,0.5489117490767338,1.2958372383525942,0.8797726054472984,0.9320047203245786,0.6679278784581544,0.9284416771967956,0.9633810372671643,0.5838851577457247,0.8693252078357022,-0.012801141471570653,0.7956814819653868,0.5514569967272083,-1.3352423985935222,-0.22599533904524025,0.34366598961958394,0.8101909267161488,0.3464171430728956,-1.3677692815881912,-1.3852000707275465,-1.3532783395992136,-0.3700990472611269,-0.17240573908460446,-0.5805420935203993,-0.22599533904524025,-0.4205203748749785
tim-skarke,1.0,5,2,2.0,3.0,1,,-,2500000.0,01/07/2022,-0.44860837471246784,1.0,0.6889552014154714,0.9912359504059745,1.6643391562549785,0.46533655985018135,-0.7363309741932195,0.15645321101214033,2.281984263787749,0.9184610334959334,1.4143470502930868,-0.3596700104893391,-0.24649043058351205,-1.0650804893602883,0.5395627838606504,0.9432977421088051,-0.3123549164531682,-0.07249642234086753,1.0151577388360244,0.5457829243251173,0.3864760209535638,0.0739601679300541,-0.44081162866197704,0.38321310205748804,1.2302672795909935,1.0791891474218733,0.7973997636052575,0.015382665812761355,0.9284416771967956,1.5137107776106327,0.11341473627033377,0.6190972734341147,-0.012801141471570653,0.8878823829409198,-0.5634083532792777,-0.37941238085815504,-0.22599533904524025,-0.36961022306219554,0.1663026767346227,-0.08146964431951478,-0.440370268939496,-0.3232949041532203,-0.4552361280593293,-0.514870058446373,-0.17240573908460446,-0.32475761533853337,-0.22599533904524025,-0.4677429719217884
lucas-tousart,32.0,140,0,11.0,9.0,1,,-,4000000.0,19/07/2023,,1.0,0.008110614625488169,0.057438849367738805,-0.6143784839080351,-0.2639946914094323,-0.7363309741932195,-0.5680489741524402,0.23691131848591504,-0.5527510133222163,0.6775416603165617,-0.3596700104893391,0.09970399439332911,-0.4631436107657319,-0.05065368932057525,-0.24349292909497972,0.8433984745415016,0.39878418351543826,-0.2656450709741722,0.3027893869955845,-0.8476723190013582,-0.135203202912859,0.619341398423105,0.1622815726984937,-0.9991113183034311,0.48093952149814856,-0.481347325228292,-0.24563541924539584,0.009313828863115005,0.5702883655932582,0.5838851577457247,0.9318821914360992,1.1055781537597795,0.38077742757548816,0.9974031367298027,0.7936517318170682,-0.3733665171265614,-0.22695498052583965,-0.18490909598257335,-0.08146964431951478,0.840323605670607,0.7810864690840789,0.8704452318328809,-0.32184204353271156,-0.1223498764671326,-0.06897313715666746,-0.3733665171265614,-0.13718479259411917
정우영,18.0,87,0,10.0,2.0,1,6.0,30/06/2025,4000000.0,27/08/2024,,1.0,0.29990115182119526,-1.0667965944083062,-0.04469907386728168,0.0753325237205572,0.6492934990723571,0.18399828969179846,-0.0884411955393768,-0.3688495074699476,-0.7960691196364885,-0.3596700104893391,-0.24649043058351205,-0.26249798456754647,0.6379321960575214,0.6237771767847092,0.13989641045778956,0.39878418351543826,0.47327962699324894,0.7401777541887437,-0.20591518222479877,-0.3966574164665004,-0.10951380769788892,0.6041446314164824,0.7057076094981877,0.6803560634727235,1.3358195904825416,-0.37614446177447447,1.256701623030253,-0.5303711150936786,-0.35705568520505715,0.7442112406349085,-1.3032387898154363,0.10417472464888908,-0.4519218182786291,-1.1180083036536659,-0.5207376952078825,0.6289764746922957,-0.06783850507684132,-0.25262435927647897,-0.9261507041364316,-1.045390417423762,-0.7545835319059574,-0.27358503980429616,-0.5728526400243794,-0.42707140661127974,-0.5207376952078825,-0.5149655689685982
kevin-vogt,1.0,5,1,0.0,11.0,1,,-,2000000.0,11/01/2024,-0.48732818555339913,1.0,0.29990115182119526,-0.1557222501740137,0.240140631153095,1.0092264089522467,1.111168323494216,0.4175045722611564,0.7481795548113737,0.305456013988371,-0.7960691196364885,4.907420623888194,0.2728012068817497,-0.4631436107657319,0.293639253368473,-0.8368882646968722,0.7931483271069507,0.6007615860252836,-0.16712177791184943,0.10839455713195818,-0.30464704942119253,0.7537411231695217,1.149417911965646,0.2175144550382423,-0.6056915657338268,0.48093952149814856,-0.8851621953862551,0.5374188359290758,-1.238073965304023,0.8061439685976018,0.019320651975255596,-0.0064725625698541294,1.1916073303160373,-0.2185284287654765,0.3284839267259111,0.9674390077689531,-0.5207376952078825,0.27233836835140596,0.4589791539989528,0.8598812879437882,0.9286473211609589,0.866038882410025,0.8704452318328809,-0.5631270621747884,-0.22246160170207635,-0.47822830224765295,-0.5207376952078825,-0.18440738964092906
Josip Juranović,21.0,93,1,6.0,4.0,1,,30/06/2027,4000000.0,22/01/2023,,1.0,-0.1864164101716499,-0.28773064684454064,-0.6143784839080351,-0.3047505030789097,0.18741867465049825,0.5437796313262178,-0.36731477898962694,1.4701655510527396,0.30913896532829915,-0.3596700104893391,0.2728012068817497,-0.4631436107657319,1.129779257041876,0.21296502136801446,-0.0611041792804139,0.46610998435205336,0.4240179804620875,0.4485855093933042,1.0775990913283202,1.6426854492519023,0.42056270584465205,0.3279802197177395,1.099127362067792,0.9462447861054901,1.0666096770438995,0.27640075087091853,1.12539764469687,0.9633810372671643,0.019320651975255596,0.49398330623332093,-0.7010345539216323,0.38077742757548816,0.6629435317278569,0.576417636877212,-0.12774788699102618,0.7716317172286516,1.805290949414871,0.4319945005513777,0.7078380324350791,0.8235626757470519,0.656625657656718,-0.27358503980429616,-0.4226850521719638,-0.3759145109749066,-0.12774788699102618,-0.3260751807813587
Robert Faxe Skov,28.0,96,0,5.0,2.0,1,,-,4000000.0,04/09/2024,,2.0,0.20263763942262625,-0.3093713676102008,0.240140631153095,-0.14034578147481533,1.111168323494216,0.00370181209484052,0.5622638325112068,0.48935751984063974,-0.42766642464822596,-0.3596700104893391,-0.07339321809509147,-0.8644348631621029,1.3757027875340533,0.8976519470625057,-0.21185462158406648,0.46610998435205336,1.21220432496067,0.5457829243251173,1.5218924937120921,2.008721348227,0.619341398423105,0.43844598439723664,0.6401376507365869,0.3479951601817653,0.5954923285262761,0.40690979339999717,0.5345297421966467,1.6709478462801952,-0.16886751661490076,0.3063123554321303,-0.09883031802782835,1.3027864373308184,0.495713729226884,0.4895239989012696,-0.22599533904524025,0.4863212321559398,1.6882203585091389,0.26083978559441356,0.6195143169447271,0.5262292291062406,0.5710978279862527,-0.1288140286190501,-0.07229401384966073,-0.12013003279304064,-0.22599533904524025,-0.3260751807813587
alexander-schwolow,1.0,5,3,,,1,,30/06/2025,700000.0,26/07/2023,,1.0,-2.1316866581430305,-1.5666972440950557,-0.6143784839080351,-0.6870230799051025,-0.7363309741932195,-0.8221134815946767,-0.9250619458901272,-0.9205540250267538,-1.164471814624751,-0.3596700104893391,-0.7657820680487738,-1.6670173679548448,-2.362334875947042,-1.8410957557154595,-2.3223608138352025,-2.832854256642087,-1.8420177599713374,-2.3701395236292773,-2.131186592554477,-1.6516376415239788,-2.627377247024959,-2.4336638972696902,-2.0482306584890426,-1.9120589821967506,-1.7600944140618415,-0.24563541924539584,-1.5006819219707888,-1.4737935271110532,-1.2039024438607608,-2.258523972184142,-0.35691784769660145,-1.785943745349538,-2.0684765757880337,-1.8566042264491769,2.5740570444998614,-1.9388178909621103,-1.7068267777570896,-3.7612960158942443,-1.721064143549599,-1.6825335173683578,-1.9092092324572372,2.6218351839006253,2.230275666554045,2.335400957752872,2.5740570444998614,2.6017258361208544
