Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Posición específica,Posición secundaria,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,understat_goals,understat_xg,understat_assists,understat_xa,understat_shots,understat_key_passes,understat_yellow_cards,understat_red_cards,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
jeremy-doku,11.0,69,2,3.0,2.0,54,6.0,30/06/2028,55000000.0,24/08/2023,1.4873821673340988,1.0,0.5916916890169024,0.084489750324814,0.240140631153095,0.4158600597714049,2.958667621181651,1.798888779389921,1.6777581663122072,1.837968562757277,-0.0592637296599633,-0.3596700104893391,0.965190056835432,1.342667025017937,0.6379321960575214,0.8976519470625057,-0.9153566856677784,0.5334357851886684,0.5718029200555718,1.3233622437796226,0.7814034897391389,0.3877052241944237,0.420562705844652,0.7698432784357282,1.8203969084454,1.5444944120292148,1.8069369390001653,0.4069097933999971,1.7819175363637847,0.8847625029323831,0.0193206519752555,-0.2567004969714416,0.3313155647534601,0.7495810314776202,-0.061718945776359,-1.5524764935333784,-0.4224902431536684,0.7716317172286516,0.2248379721874887,0.6031492155083419,-0.6611795576653758,-1.130342830749708,-1.224986595093516,-0.3218420435327115,-0.3726291895544919,-0.4782283022476529,-0.4224902431536684,-0.2788525837345488
عمر مرموش,24.0,105,2,1.0,3.0,54,6.0,30/06/2029,75000000.0,23/01/2025,3.965450061153705,1.0,0.5916916890169024,0.8711299501565606,2.803697976336485,2.649970797629833,2.0349179723379334,1.4233534720029648,2.700294638963124,1.5927665549542522,1.4143470502930868,-0.3596700104893391,1.6575789067891142,1.342667025017937,0.3428239594669085,1.5823388727569971,0.5418975899341965,1.1393679927182043,1.6555591437411228,1.1289674139159962,1.0282331577301231,1.904139662805544,0.0230053206877463,1.046007690134471,1.2958372383525942,1.5444944120292148,1.5377270255615232,1.7120002186907832,1.1910496338635614,1.5137107776106329,0.6779792420408028,0.5565402898337178,-0.184859494584086,1.1644850858675189,0.495713729226884,-0.9442210277017812,-0.4716139691807754,1.1282698235695414,1.629685063056273,1.3733454328146806,-1.0586362773719595,-1.130342830749708,-1.3960422544344462,-0.3218420435327115,-0.2224616017020763,-0.1201300327930406,-0.4716139691807754,-0.3260751807813587
Philip Walter Foden,46.0,196,2,2.0,3.0,54,6.0,30/06/2027,130000000.0,01/07/2017,NULL,2.0,1.1752727634083169,1.4684138432887808,4.797575911479122,2.621166136745772,2.958667621181651,3.2540099527701845,3.95522576448925,3.554382617378452,-0.4276664246482259,-0.3596700104893391,2.0037733317659554,1.9446039036124936,1.129779257041876,1.4454014876180987,-0.5636056536259225,1.0720421918815894,0.5225412735244104,1.2261648288478095,1.571258427310289,1.381231235698261,1.281937040351281,1.211706337153717,1.2302672795909937,0.94624478610549,1.7396344606405048,1.5814911761617043,1.7819175363637847,1.828184914949757,-0.7334320223853699,0.994439175036496,-1.3892679663716938,1.348886887818585,0.0497675892242896,0.1419494469974997,-0.3733665171265614,1.484907929910431,0.7516556312632828,1.544500147771645,0.2220575972381434,0.1014671624765101,-0.2841804687183989,-0.4666130547179576,-0.1223498764671326,-0.5805420935203993,-0.3733665171265614,-0.2316299866877389
Erling Braut Håland,46.0,267,2,1.0,NULL,54,6.0,30/06/2034,200000000.0,01/07/2022,10.935016012521343,2.0,0.7862187138140405,1.1286545272679165,7.076293551642135,8.573462228800361,1.5730431479160747,1.4522186707300175,4.745367584264959,0.8571605315451771,-0.7960691196364885,-0.3596700104893391,2.6961621817196377,2.747186408405236,0.0477157228762956,1.993151028173692,1.2453996540179084,0.6007615860252836,2.049652315990414,0.7401777541887437,1.0282331577301231,0.7537411231695217,0.2217840132661992,0.8803090431152254,0.8368475270213891,1.7439109540037898,0.7300972852455971,2.756072558923412,0.2719217855298809,2.221277586623664,1.807108253581741,0.5565402898337178,2.051899095878614,1.348886887818585,1.3876060092320728,-0.55319965681004,-0.3242427910994543,0.7716317172286516,2.273573313037799,1.715654862728609,-0.7495032731557277,-0.4082473174791663,-1.0539309357525857,-0.514870058446373,-0.1724057390846044,-0.222443824065787,-0.3242427910994543,-0.5149655689685982
oscar-bobb,65.0,269,2,2.0,10.0,54,7.0,30/06/2029,25000000.0,01/07/2023,NULL,2.0,-0.8672609969616332,-1.3730127932423974,-0.3295387788876583,-0.2498833802141872,-0.2744561497713605,-0.2536124553326752,-0.7391462235899604,-0.4301500094207038,-1.164471814624751,-0.3596700104893391,-0.4195876430719326,1.1420213988197518,0.1460851350731666,0.6237771767847092,-0.5133555061913716,0.5334357851886684,0.3254946873997646,0.8373751691205569,0.5345738217481544,0.5445777523266085,0.6856009626159226,0.659377513756231,1.099127362067792,0.5474117021563403,0.9993071986842392,-1.2897077594780246,0.9940936663634872,0.0199586252497898,-2.5212196239918554,-1.0699412837766011,-3.02382232094059,0.1963756256244221,-1.0650977607821963,-1.378689217581493,-0.1277478869910261,0.6289764746922957,0.6931203358104168,0.0041077131589672,-1.0144744196267836,-0.960438004097816,-0.9684031060821204,-0.3218420435327115,-0.2725174643195482,-0.4270714066112797,-0.1277478869910261,-0.4677429719217884
Mohamed Salah Hamed Ghaly محمد صلاح,24.0,104,2,2.0,8.0,53,14.0,30/06/2027,55000000.0,01/07/2017,NULL,2.0,0.8834822262126095,1.1016036263108413,4.5127362064587455,5.731972006386689,3.882417270025369,5.080371364698964,4.373536139664625,3.125279103723158,-0.4276664246482259,-0.3596700104893391,2.869259394208058,2.5465407822070505,1.424887493632489,1.9475052331273923,0.0393961155886878,1.34134539522805,1.7048207902722845,1.274763536313716,1.571258427310289,1.1197770221446195,1.2156774761584637,1.2669392194934654,1.4269771558757955,1.4115500507128316,1.5377270255615232,2.8865816014524905,1.7162655471970931,1.3564737089410703,0.5838851577457247,1.3072240930384804,0.5033739178659755,1.3949873383063514,-0.0059756782760347,-0.0318378289543852,-0.3242427910994543,1.8415460362513207,2.097967426679201,2.14354165012102,-0.7495032731557277,-0.5781521441310585,-0.5407639577297945,-0.1770710323474654,-0.1724057390846044,-0.4270714066112797,-0.3242427910994543,-0.184407389640929
Cody Mathès Gakpo,69.0,287,2,3.0,1.0,53,7.0,30/06/2028,70000000.0,01/01/2023,3.965450061153705,1.0,1.1752727634083169,0.1104586152436061,1.6643391562549783,1.8784421689105548,1.5730431479160747,1.2019221700365854,2.142547472062624,0.6119585237421522,-0.7960691196364885,-0.3596700104893391,1.6575789067891142,1.342667025017937,1.2773333753371825,1.4454014876180987,1.1448993591488068,0.8027389885351289,1.4585125576164772,1.0803687064500898,1.2750628257211076,1.4858129211197175,0.6856009626159226,0.9907748077947226,1.1646973208293927,0.94624478610549,0.5954923285262761,1.450982133632626,0.1406178071964979,1.7495663806149764,1.713014169286663,0.5565402898337178,0.7614614475347486,1.348886887818585,-0.0059756782760347,-0.4663060188340975,-0.4224902431536684,1.2709250661058973,0.9857968130747468,1.2877680753361986,-0.39620841119432,-0.3657711108161933,-0.9684031060821204,-0.1288140286190501,-0.32257332693702,-0.5293851978840262,-0.4224902431536684,-0.6094107630622181
Luis Fernando Díaz Marulanda,16.0,82,2,3.0,5.0,53,14.0,30/06/2027,85000000.0,30/01/2022,2.41665762751645,1.0,1.369799788205455,1.2639090320532924,1.6643391562549783,3.0765584192122297,1.5730431479160747,2.280475455373624,3.4439575281637915,3.0026780998216456,-0.0592637296599633,-0.3596700104893391,1.830676119277535,1.342667025017937,0.9330404326481342,1.399755692571799,0.6423978848032982,0.6007615860252836,1.6062974972099613,1.2261648288478095,1.0282331577301231,0.5445777523266085,0.619341398423105,1.1012405724742198,1.558117073398997,1.4780222313710232,1.4704245472018629,1.450982133632626,0.9284416771967956,1.5137107776106329,1.0543555792211157,1.2446671094380837,-0.0128011414715706,1.256685986843052,0.6629435317278569,-0.7704337517498961,-0.1768716130181332,1.0569422023013637,0.6931203358104168,1.2021907178577165,-0.6170176999201998,-0.4082473174791663,-0.6690557022354923,-0.3700990472611269,-0.2224616017020763,-0.222443824065787,-0.1768716130181332,-0.184407389640929
Darwin Gabriel Núñez Ribeiro,92.0,354,2,1.0,3.0,53,14.0,30/06/2028,50000000.0,01/07/2022,3.5782519527443912,1.0,1.2725362758068857,0.5400269224419603,2.5188582713161085,4.926448557084838,2.958667621181651,2.025952757805777,4.094662556214376,1.1023625393482022,2.151152440269612,-0.3596700104893391,0.965190056835432,0.9413757726215664,0.5887474899590859,1.1715267173403023,0.9438987694106034,0.3987841835154382,1.310727618022993,0.7401777541887437,0.9295012905337294,0.7014502804587934,0.3543031416518344,0.5489117490767338,1.361407197114195,1.6109665926874066,0.5281898501666156,0.5374188359290758,0.0749658180298064,1.7495663806149764,1.9952964221718967,1.3072240930384804,1.1916073303160373,1.072284184891986,1.1646329392307757,-0.4663060188340975,-0.3733665171265614,1.0569422023013637,1.571149767603407,0.6887265729868239,-0.5728558421750239,-0.1958662841643011,-0.6262917874002597,-0.1770710323474654,-0.3726291895544919,-0.2736007197021602,-0.3733665171265614,-0.2316299866877389
bukayo-saka,46.0,211,2,2.0,3.0,11,5.0,30/06/2027,150000000.0,01/07/2019,NULL,2.0,1.1752727634083169,1.5712072669256665,3.943056796417992,4.229938870188884,2.958667621181651,4.59884197496221,4.048183625639333,4.535190648590551,0.3091389653282991,-0.3596700104893391,2.349967756742797,2.345895156008865,1.5724416119277953,1.491047282664398,-0.4631053587568208,1.1393679927182043,1.5077742041476383,1.2261648288478095,1.521892493712092,1.381231235698261,0.9506392193871932,1.1564734548139683,1.361407197114195,1.079189147421873,1.268517112122881,1.9730183037489404,1.5193095796970189,1.0419995716019457,0.0193206519752555,1.1821101258376867,-0.0988303180278283,1.348886887818585,0.2727406592255868,0.2722899039614134,-0.4224902431536684,1.627563172446787,2.097967426679201,1.2021907178577165,0.2220575972381434,0.2288957824654293,0.2717504241396247,-0.514870058446373,-0.4727409147894356,-0.222443824065787,-0.4224902431536684,-0.2316299866877389
