Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Club actual,Proveedor,Fin de contrato,Fecha de fichaje,comprado_por,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,overallrating,potential,jumping,acceleration,understat_minutes,headingaccuracy,longshots,strength,understat_matches,understat_xa,crossing,understat_yellow_cards,understat_xg,penalties,ballcontrol,standingtackle,balance,volleys,Valor de mercado actual (numérico)
Reinildo Isnard Mandava,62.0,259,1,15,,30/06/2025,31/01/2022,0.0934689770605708,-0.5631270621747884,-0.4727409147894356,-0.222443824065787,-0.1277478869910261,-0.5149655689685982,0.965190056835432,0.33943889402701,1.33663783210635,0.90241748578299,-0.892588792244742,0.8936486219760524,-0.3107293297410095,0.5033739178659755,-0.672733972164495,-0.487165868426147,0.8346710204512632,-0.4276664246482259,-0.3201567014443949,-0.4190502777940373,0.4384459843972366,0.908515089072998,0.4032257638632638,0.2269713943374418,8000000.0
Axel Laurent Angel Lambert Witsel,11.0,72,1,15,7.0,30/06/2025,06/07/2022,,-0.6113840659032037,-0.5227967774069076,-0.5293851978840262,-0.3733665171265614,-0.5149655689685982,0.7920928443470114,0.1387932678288245,0.2075088205654119,-2.244940534773845,1.3245030501971409,1.1951495065833575,0.1502751751366556,0.933519800647264,1.1752727634083169,-0.6336042533022753,0.5395627838606504,0.6775416603165617,-0.3399495135372556,1.4540791766976748,0.7146103960959796,0.993467502398944,0.1406178071964979,1.310727618022993,2500000.0
Nahuel Molina Lucero,5.0,44,1,15,,30/06/2027,28/07/2022,0.8678651938791975,-0.2735850398042961,-0.2224616017020763,-0.4782283022476529,-0.6189851472620966,-0.3732977778281686,1.1382872693238526,0.740730146423381,0.3956969891555683,1.099127362067792,0.3322760030916227,0.340897000195993,0.6112796800143208,-0.5289762008091169,0.6889552014154714,0.4939444977626952,1.0805945509434405,0.3091389653282991,-0.3055776210665628,-0.3605149823411713,0.659377513756231,0.908515089072998,0.7971376988634127,0.6703262131178945,25000000.0
Óscar de Marcos Arana,28.0,113,1,14,,30/06/2025,01/07/2009,-0.5647678072352618,-0.4666130547179576,-0.5728526400243794,-0.222443824065787,-0.1277478869910261,-0.4205203748749785,0.965190056835432,0.33943889402701,0.4897910734506465,0.7712775682597884,0.782402995017354,0.1398964104577895,0.104174724648889,0.5033739178659755,0.4944281766183333,0.7215559281674024,1.129779257041876,0.6775416603165617,-0.4107790858591342,0.2248379721874887,0.659377513756231,0.993467502398944,0.7971376988634127,0.4240179804620875,1500000.0
Aitor Paredes Casamichana,28.0,113,1,14,,30/06/2029,01/07/2022,-0.6654393154216833,-0.1770710323474654,-0.5227967774069076,-0.2736007197021602,-0.2751190650723473,-0.184407389640929,0.4458984193701703,0.5400845202251955,0.3956969891555683,-0.1467018544026217,1.2866317888572356,0.5921477373687473,-0.4490306812043091,0.675432270978491,1.0780092510097476,-0.7433466848833774,-1.5753795783720748,1.0459443553048242,-0.3021974808130543,-0.7702620505112334,-0.1138828390002492,1.1208961223878633,-0.1219901494702679,-0.117860131380688,22000000.0
Daniel Vivian Moreno,28.0,113,1,14,,30/06/2032,01/08/2020,,-0.4183560509895422,-0.4727409147894356,-0.2736007197021602,-0.3733665171265614,-0.4677429719217884,1.4844816943006938,1.7439582774143083,1.4307319164014285,0.5745676919749862,1.4565114468676676,0.9438987694106034,-0.9561356365697408,1.1916073303160373,0.9807457386111784,-0.5428868752347294,-0.54250075030493,1.0459443553048242,-0.427592849802481,0.9272615176218808,0.2727473373779909,1.2058485357138091,0.5345297421966467,0.128448101275119,40000000.0
Yuri Berchiche Izeta,28.0,115,1,14,,30/06/2025,02/07/2018,,-0.2735850398042961,-0.2224616017020763,-0.4270714066112797,-0.4716139691807754,-0.3260751807813587,0.7920928443470114,0.1387932678288245,1.5248260006965064,0.90241748578299,0.4210029582308294,0.7428981796723999,1.0261837344042193,1.1055781537597795,0.3971646642197643,0.2970353147871767,0.9822251387465696,0.6775416603165617,-0.4149026278172988,0.4589791539989528,0.4936788667369852,0.908515089072998,1.0597456555301783,0.8181111527113788,1500000.0
Yeray Álvarez López,28.0,113,1,14,,30/06/2026,01/07/2016,,-0.2735850398042961,-0.4226850521719638,-0.4782283022476529,-0.2751190650723473,-0.3260751807813587,1.1382872693238526,0.5400845202251955,0.5838851577457247,-0.2122718131642224,-0.4251492237064826,0.8433984745415016,-0.4951311316920756,0.675432270978491,-0.3809434349687879,-0.7605200420604953,0.5887474899590859,-0.7960691196364885,-0.6154749031549636,0.5760497449046847,0.383213102057488,1.1208961223878633,0.6658337205300298,0.3254946873997646,7500000.0
Iñigo Lekue Martínez,28.0,113,1,14,,30/06/2025,01/07/2016,,-0.1288140286190501,-0.0722940138496607,-0.222443824065787,-0.2259953390452402,-0.4205203748749785,0.2728012068817497,-0.4631436107657319,0.5838851577457247,0.90241748578299,0.4989095529872059,0.1398964104577895,0.3807774275754881,0.1592572116409447,0.3971646642197643,-0.3254894657828545,0.8346710204512632,0.3091389653282991,-0.6211549540118706,0.1077673812817567,0.383213102057488,0.7386102624211058,0.7971376988634127,-0.364168364036495,2500000.0
Unai Núñez Gestoso,28.0,113,1,14,,30/06/2025,28/08/2024,-0.4486083747124678,-0.4183560509895422,-0.4226850521719638,-0.1201300327930406,-0.5698614212349895,-0.3260751807813587,0.2728012068817497,-0.2624979845675464,1.1484496635161938,-0.1467018544026217,-0.756252251421083,0.8936486219760524,-1.693742844374005,1.1055781537597795,0.2026376394226262,-0.4181457506680632,-1.1327172234861556,-0.7960691196364885,-0.1779467609353981,-1.1800091186812955,-0.003417074320752,0.7810864690840789,-0.3845981061370338,-1.3494012946597234,3000000.0
Andoni Gorosabel Espinosa,28.0,113,1,14,,30/06/2028,01/07/2024,-0.2937291313487425,-0.4666130547179576,-0.5728526400243794,-0.3759145109749066,-0.3733665171265614,-0.1371847925941191,0.4458984193701703,-0.2624979845675464,0.3956969891555683,0.6401376507365869,1.4565114468676676,0.5921477373687473,0.1963756256244221,-0.2708886711403437,1.2725362758068857,0.1201107983855663,0.8838557265496987,1.4143470502930868,-0.4907767206587974,-0.7702620505112334,0.4384459843972366,0.8235626757470519,0.6658337205300298,-0.4626916570988179,5000000.0
Aitor Ruibal García,28.0,113,1,77,,30/06/2028,01/07/2019,,-0.4183560509895422,-0.1724057390846044,-0.5293851978840262,-0.1277478869910261,-0.4677429719217884,0.2728012068817497,-0.4631436107657319,0.6779792420408028,0.9679874445445906,-0.5387630077261985,0.5921477373687473,1.1183846353797524,-0.0988303180278283,-0.478206947367357,-0.2826616731007466,0.9330404326481342,0.6775416603165617,-0.3249838752477562,0.5760497449046847,0.6041446314164824,0.6961340557581328,0.2719217855298809,0.4240179804620875,3500000.0
Marc Bartra Aregall,28.0,113,1,77,7.0,30/06/2027,24/07/2023,-0.3944006395351639,-0.3700990472611269,-0.1223498764671326,-0.222443824065787,-0.2751190650723473,-0.4677429719217884,0.6189956318585909,-0.0618523583693609,1.0543555792211157,0.0500080218821804,-1.4152121987354347,0.9941489168451542,0.6573801305020872,0.675432270978491,-1.9371596333458925,-0.8221134815946767,-0.0014689832221397,-0.7960691196364885,-0.6233348627119302,0.0492320858288907,0.4936788667369852,0.9509912957359712,0.3375737746965723,-0.2656450709741722,1000000.0
Diego Javier Llorente Ríos,28.0,113,1,77,,30/06/2028,09/07/2024,-0.1388498879850171,-0.4666130547179576,-0.2725174643195482,-0.3247576153385333,-0.4224902431536684,-0.5149655689685982,0.7920928443470114,0.1387932678288245,0.9602614949260374,-0.1467018544026217,0.788895211247052,0.9438987694106034,-0.7717338346186747,0.7614614475347486,0.5916916890169024,-0.612199743304359,-0.0998383954190107,0.6775416603165617,-0.5935129361494785,0.1077673812817567,0.2727473373779909,1.0359437090619172,-0.1876421386369594,-0.0685984848495266,6000000.0
youssouf-sabaly,32.0,314,1,77,,30/06/2026,01/07/2021,,-0.4183560509895422,-0.32257332693702,-0.4782283022476529,-0.1277478869910261,-0.3260751807813587,0.4458984193701703,-0.2624979845675464,0.0193206519752555,0.5745676919749862,-0.5246965392285193,-0.1616044741495156,0.2424760761121886,0.073228035084687,-1.0617880217587712,-0.4966130491710407,0.9330404326481342,-0.4276664246482259,-0.6548146716034657,-0.4775855732469033,0.383213102057488,0.866038882410025,1.12539764469687,-0.4134300105676565,2000000.0
Ángel Ortiz Monterrey,28.0,113,1,77,,30/06/2025,01/01/2025,-0.657695353253497,-0.5631270621747884,-0.5227967774069076,-0.1712869284294138,-0.5698614212349895,-0.4677429719217884,-1.1119764930256149,0.5400845202251955,-0.5452438537952135,0.7057076094981877,,-0.3123549164531682,-0.5412315821798421,-0.8730929070341477,,,0.5395627838606504,,,-0.7117267550583675,-0.003417074320752,0.3563244024543484,0.7314857096967212,-0.7582615362857864,2500000.0
Igor Zubeldia Elorza,28.0,113,1,80,,30/06/2029,01/07/2017,,-0.5631270621747884,-0.4727409147894356,-0.4270714066112797,-0.3733665171265614,-0.2316299866877389,0.7920928443470114,0.5400845202251955,1.242543747811272,0.5089977332133855,1.0842910496983131,0.7931483271069507,0.2885765265999551,1.0195489772035218,0.6889552014154714,-0.515594363493464,0.3920086655653439,2.8879578302461373,-0.4757768628253734,-0.0093032096239753,0.3279802197177395,0.9509912957359712,0.6001817313633383,-0.0685984848495266,18000000.0
Javier López Carballo,28.0,113,1,80,,30/06/2030,21/07/2024,-0.1001300771440858,-0.3218420435327115,-0.2224616017020763,-0.1712869284294138,-0.1768716130181332,-0.3260751807813587,-0.246490430583512,0.33943889402701,0.3016029048604901,0.5745676919749862,0.9079191754581828,0.340897000195993,-0.8178342851064412,-0.0128011414715706,0.8834822262126095,0.4635512325061439,0.6379321960575214,-0.0592637296599633,-0.4435666576393936,-0.8873326414169654,0.1622815726984937,0.5687054357692136,-0.6472060628037998,-0.7582615362857864,7500000.0
Aritz Elustondo Irribarria,28.0,113,1,80,,30/06/2026,04/01/2016,,-0.514870058446373,-0.3726291895544919,-0.2736007197021602,-0.1277478869910261,-0.4677429719217884,0.6189956318585909,-0.0618523583693609,0.8661674106309593,-0.4745516482106253,-0.8071079452203843,1.044399064279705,-0.5412315821798421,0.675432270978491,-0.7699974845630642,-0.48101688158939,0.7363016082543923,-0.4276664246482259,-0.6070374484018356,-0.4775855732469033,0.4936788667369852,0.866038882410025,-0.5815540736371082,-0.5612149501611408,4000000.0
Aihen Muñoz Capellán,28.0,113,1,80,,30/06/2027,01/07/2019,,-0.3700990472611269,-0.4226850521719638,-0.3759145109749066,-0.1277478869910261,-0.1371847925941191,0.0997039943933291,-0.4631436107657319,0.2075088205654119,0.7057076094981877,-0.480333061658916,0.340897000195993,0.2885765265999551,-0.6150053773653745,-0.1864164101716499,-0.0314736182469286,0.7363016082543923,-0.4276664246482259,-0.6075118847201124,-0.8873326414169654,0.1622815726984937,0.6536578490951598,0.3375737746965723,-0.1671217779118494,5000000.0
Jon Pacheco Dozagarat,28.0,113,1,80,,30/06/2030,01/07/2022,-0.6034876180761931,-0.1770710323474654,-0.2224616017020763,-0.1712869284294138,-0.1768716130181332,-0.4677429719217884,-0.4195876430719326,0.33943889402701,0.1134147362703337,-1.195821194588233,-0.0421084661542979,0.8433984745415016,-1.7398432948617717,0.3313155647534601,0.0081106146254881,-0.631453796934095,-1.5753795783720748,1.7827497452813494,-0.37892941795578,-0.8873326414169654,0.2175144550382423,0.6961340557581328,-0.3845981061370338,-1.3494012946597234,7500000.0
Jon Martín Vicente,28.0,113,1,80,,30/06/2030,01/07/2024,-0.5260479963943305,-0.1770710323474654,-0.2725174643195482,-0.4270714066112797,-0.4716139691807754,-0.3732977778281686,-2.1505597679561386,0.740730146423381,-0.2629616009099789,0.1155779806437811,-1.6424397667748662,0.1398964104577895,-1.2327383394963398,-0.3569178476966014,-2.1316866581430305,-0.8221134815946767,-1.477010166175204,-1.164471814624751,-0.6870230799051025,-0.8873326414169654,-0.4452801330387408,0.2288957824654293,-0.3189461169703423,-1.3986629411908846,2000000.0
Jon Mikel Aramburu Mejías,94.0,359,1,80,,30/06/2030,01/07/2024,-0.4873281855533991,-0.2735850398042961,-0.5227967774069076,-0.3247576153385333,-0.2259953390452402,-0.6094107630622181,-0.0733932180950914,0.740730146423381,0.2075088205654119,0.5089977332133855,-1.0851912070591172,0.340897000195993,-0.4490306812043091,-0.0128011414715706,-1.1590515341573402,-0.8221134815946767,0.4411933716637795,-0.0592637296599633,-0.650329682613347,0.5175144494518188,0.0518158080189965,0.7386102624211058,0.3375737746965723,-0.6597382432234635,12000000.0
hamari-traore,59.0,249,1,80,6.0,30/06/2026,01/07/2023,,-0.3700990472611269,-0.1724057390846044,-0.4270714066112797,-0.5207376952078825,-0.0899621955473092,0.965190056835432,0.33943889402701,0.9602614949260374,0.8368475270213891,0.8462431212760514,0.6423978848032982,0.1963756256244221,0.3313155647534601,0.7862187138140405,0.0319755775948785,1.129779257041876,1.4143470502930868,-0.5465417865453742,-0.2434443914354393,0.5489117490767338,0.9509912957359712,0.9940936663634872,-0.8075231828169478,3000000.0
Francisco Femenía Far,28.0,113,1,108,,30/06/2025,28/07/2022,-0.4873281855533991,-0.0805570248906347,-0.1223498764671326,-0.5293851978840262,-0.1277478869910261,-0.3260751807813587,0.0997039943933291,-0.6637892369639175,-0.3570556852050571,0.2467178981669826,0.0228136961426825,0.0393961155886878,0.4268778780632546,-0.7010345539216323,0.0081106146254881,-0.4821325588188802,0.8838557265496987,1.0459443553048242,-0.6817343961798081,0.5175144494518188,0.2727473373779909,0.7810864690840789,0.2719217855298809,0.2762330408686033,1200000.0
Raúl Albiol Tortajada,28.0,113,1,108,,30/06/2025,04/07/2019,,-0.4666130547179576,-0.5728526400243794,-0.6316989891567725,-0.4224902431536684,-0.4677429719217884,0.4458984193701703,-0.2624979845675464,-0.1688675166149007,-2.179370576012244,0.5421909945185263,0.8433984745415016,-0.0341266268144104,0.7614614475347486,0.2999011518211952,-0.0972468462606727,-0.9359783990924138,1.0459443553048242,-0.6322198024254203,-0.8287973459640995,0.2175144550382423,1.0359437090619172,-0.9754660086372572,-0.8567848293481092,1300000.0
Logan Evans Costa,32.0,74,1,108,7.0,30/06/2030,22/08/2024,,-0.5631270621747884,-0.2725174643195482,-0.222443824065787,-0.5207376952078825,-0.5149655689685982,0.2728012068817497,0.9413757726215664,1.0543555792211157,-0.1467018544026217,1.1957407616414628,0.9941489168451542,-0.9561356365697408,0.933519800647264,0.7862187138140405,-0.5797765784854676,-0.0998383954190107,1.0459443553048242,-0.2033903645049208,-0.7117267550583675,-0.003417074320752,0.8235626757470519,-0.6472060628037998,-1.0538314154727548,15000000.0
Sergi Cardona Bermúdez,28.0,113,1,108,,30/06/2027,18/07/2024,-0.2162895096668798,-0.5631270621747884,-0.32257332693702,-0.3247576153385333,-0.1277478869910261,-0.5149655689685982,0.7920928443470114,1.1420213988197518,0.772073326335881,1.099127362067792,1.3796868881495743,0.340897000195993,0.011973823673356,0.2452863881972024,1.1752727634083169,0.6873403819073378,0.8346710204512632,2.151152440269612,0.0095587997823541,-0.4190502777940373,0.4936788667369852,0.993467502398944,0.6001817313633383,-0.1671217779118494,8000000.0
Juan Marcos Foyth,5.0,45,1,108,14.0,30/06/2026,01/07/2021,,-0.4666130547179576,-0.1223498764671326,-0.5293851978840262,-0.1768716130181332,-0.4205203748749785,0.6189956318585909,0.1387932678288245,1.0543555792211157,0.1811479394053818,-0.5106300707308402,0.9941489168451542,-0.5412315821798421,0.675432270978491,-1.0617880217587712,-0.4350673860654808,0.7854863143528278,-0.7960691196364885,-0.4205517744431982,-0.2434443914354393,0.4384459843972366,0.993467502398944,0.2719217855298809,-0.2656450709741722,10000000.0
Alfonso Pedraza Sag,28.0,113,1,108,,30/06/2026,01/07/2016,,-0.2735850398042961,-0.5728526400243794,-0.1712869284294138,-0.5207376952078825,-0.2788525837345488,0.0997039943933291,-0.6637892369639175,0.6779792420408028,0.7057076094981877,-0.4500360525869918,0.4413972950650947,0.7034805809898538,0.3313155647534601,-0.3809434349687879,0.7483020153938602,0.9330404326481342,0.3091389653282991,-0.4625397820452714,0.7516556312632828,0.383213102057488,0.7810864690840789,0.2062697963631894,0.7195878596490559,2500000.0
Willy Kambwala Ndengushi,73.0,168,1,108,,30/06/2029,15/07/2024,,-0.3218420435327115,-0.6229085026418513,-0.5293851978840262,-0.2259953390452402,-0.4205203748749785,-0.7657820680487738,0.5400845202251955,0.5838851577457247,0.1811479394053818,-1.31999302736653,0.5921477373687473,-1.509341042422939,0.7614614475347486,-1.4508420713530474,-0.8221134815946767,-0.444131338108059,-0.7960691196364885,-0.6870230799051025,-1.2385444141341615,-0.2243486036797464,0.6111816424321866,-0.8441620303038742,-1.004569768941593,4000000.0
Eric Bertrand Bailly,20.0,89,1,108,7.0,30/06/2025,01/01/2024,,-0.1770710323474654,-0.1724057390846044,-0.3759145109749066,-0.4224902431536684,-0.4677429719217884,-0.0733932180950914,-0.8644348631621029,0.772073326335881,-0.2122718131642224,-0.7497600351913849,0.692648032237849,-0.264628879253243,0.933519800647264,-1.2563150465559094,-0.7859975220184761,-0.3949466320096235,0.3091389653282991,-0.6372052829654826,-0.3019796868883053,-0.003417074320752,0.6536578490951598,-0.3189461169703423,-0.3149067175053336,2500000.0
Pau Navarro Badenes,28.0,113,1,108,,30/06/2030,01/11/2024,-0.6654393154216833,-0.4183560509895422,-0.4226850521719638,-0.4782283022476529,-0.3733665171265614,-0.3732977778281686,-1.458170918002456,0.5400845202251955,-0.5452438537952135,-0.1467018544026217,,0.4916474424996455,-0.3107293297410095,-0.8730929070341477,,,-0.6408701625018008,,,-0.4190502777940373,-0.2243486036797464,0.3988006091173214,-0.3845981061370338,-0.7089998897546249,1000000.0
Arnau Martínez López,28.0,113,1,43,14.0,30/06/2027,01/04/2021,,-0.3700990472611269,-0.5227967774069076,-0.5293851978840262,-0.3733665171265614,-0.4205203748749785,0.7920928443470114,1.1420213988197518,0.9602614949260374,1.0335574033061914,-0.3266839442227289,0.8433984745415016,-0.17242797827771,-0.0988303180278283,-0.1864164101716499,0.0233689499625604,1.129779257041876,0.6775416603165617,-0.667406135789799,-0.0678385050768413,0.5489117490767338,0.8235626757470519,0.0749658180298064,-0.4134300105676565,10000000.0
David López Guijarro,28.0,113,1,73,,30/06/2027,31/01/2024,-0.6422074289171245,-0.4183560509895422,-0.2725174643195482,-0.5293851978840262,-0.3242427910994543,-0.1371847925941191,0.7920928443470114,0.1387932678288245,0.6779792420408028,-1.261391153349834,0.504319733178621,1.1448993591488068,0.3807774275754881,0.933519800647264,0.2026376394226262,-0.7369210752886064,-0.0998383954190107,0.3091389653282991,0.0621580281905316,-0.0678385050768413,0.4384459843972366,1.0359437090619172,-0.7128580519704912,0.3254946873997646,500000.0
daley-blind,69.0,281,1,43,14.0,30/06/2026,07/07/2023,-0.2162895096668798,-0.2735850398042961,-0.4226850521719638,-0.3759145109749066,-0.1768716130181332,-0.3732977778281686,0.7920928443470114,0.1387932678288245,-0.0747734323198225,-1.917090740965841,1.5506485821982894,1.044399064279705,0.4729783285510212,0.3313155647534601,1.0780092510097476,-0.2426589245357001,1.3757027875340533,1.0459443553048242,-0.0639733748690521,0.1663026767346227,0.8250761607754767,1.0784199157248902,0.4688777530299553,0.8673727992425402,2000000.0
Miguel Gutiérrez Ortega,28.0,113,1,43,,30/06/2027,05/08/2022,-0.2162895096668798,-0.1770710323474654,-0.3726291895544919,-0.4782283022476529,-0.5698614212349895,-0.3732977778281686,1.1382872693238526,1.342667025017937,0.5838851577457247,1.099127362067792,1.6447857175289111,0.4916474424996455,0.5651792295265542,-0.0988303180278283,1.1752727634083169,3.61527418283355,1.326518081435618,0.3091389653282991,0.1353198642976789,0.6345850403575508,0.8250761607754767,0.908515089072998,0.6658337205300298,0.5718029200555718,25000000.0
matthijs-de-ligt,69.0,275,1,55,6.0,30/06/2029,13/08/2024,4.352648169563018,-0.514870058446373,-0.2725174643195482,-0.4782283022476529,-0.3733665171265614,-0.184407389640929,0.4458984193701703,-0.2624979845675464,-0.1688675166149007,-0.2778417719258232,-0.1600503943271457,0.4413972950650947,1.0261837344042193,-0.0988303180278283,-0.0891528977730808,-0.7384838771271542,0.293639253368473,0.6775416603165617,-0.1166230340147141,0.5760497449046847,0.7698432784357282,0.6536578490951598,0.2062697963631894,1.3599892645541545,40000000.0
Ladislav Krejčí,76.0,307,1,43,,30/06/2029,01/07/2024,0.0934689770605708,-0.4183560509895422,-0.6229085026418513,-0.5805420935203993,-0.1768716130181332,-0.5621881660154082,0.7920928443470114,0.9413757726215664,1.713014169286663,0.2467178981669826,,1.2956498014524591,0.6573801305020872,1.3636656834285523,,,-0.0506536893205752,,,1.4540791766976748,0.3279802197177395,0.866038882410025,0.009313828863115,0.8181111527113788,12000000.0
Alejandro Francés Torrijo,28.0,113,1,43,,30/06/2029,26/07/2024,,-0.1770710323474654,-0.2725174643195482,-0.4270714066112797,-0.5698614212349895,-0.5149655689685982,0.0997039943933291,0.740730146423381,1.4307319164014285,0.90241748578299,,0.7428981796723999,-0.7717338346186747,0.5894030944222333,,,0.7363016082543923,,,-0.1849090959825733,-0.003417074320752,0.7810864690840789,0.6001817313633383,-0.5612149501611408,2500000.0
dimitri-foulquier,32.0,188,1,101,,30/06/2025,30/08/2021,,-0.3218420435327115,-0.5227967774069076,-0.5805420935203993,-0.3733665171265614,-0.184407389640929,-0.0733932180950914,-0.8644348631621029,0.5838851577457247,0.5089977332133855,0.2879125255220194,0.4413972950650947,0.2424760761121886,0.4173447413097179,0.9807457386111784,-0.3014944610354085,0.6871169021559568,-0.0592637296599633,-0.4940762588655547,-0.1263738005297073,0.0518158080189965,0.8235626757470519,-0.1219901494702679,0.2762330408686033,2000000.0
Cristhian Andrey Mosquera Ibargüen,28.0,117,1,101,,30/06/2026,01/01/2023,-0.6034876180761931,-0.4666130547179576,-0.5728526400243794,-0.222443824065787,-0.4716139691807754,-0.5149655689685982,0.4458984193701703,1.1420213988197518,1.33663783210635,0.6401376507365869,1.646949789605477,0.9438987694106034,-0.2185284287654765,0.4173447413097179,1.2725362758068857,-0.7878087113608697,-0.6408701625018008,-0.4276664246482259,-0.3955674150048281,-0.1263738005297073,-0.003417074320752,0.993467502398944,0.2719217855298809,-0.955308122410432,30000000.0
César Tárrega Requeni,28.0,113,1,101,,30/06/2028,18/01/2024,-0.6693112965057764,-0.1770710323474654,-0.32257332693702,-0.3247576153385333,-0.5207376952078825,-0.6094107630622181,0.0997039943933291,0.740730146423381,1.4307319164014285,-0.081131895641021,-1.6608343794256777,0.9941489168451542,0.0580742741611225,1.4496948599848103,-2.1316866581430305,-0.8221134815946767,-0.5916854564033655,-1.164471814624751,-0.6870230799051025,-0.1849090959825733,0.1070486903587451,0.6961340557581328,0.4688777530299553,-0.1671217779118494,6000000.0
José Luis Gayà Peña,28.0,113,1,101,6.0,30/06/2027,01/07/2014,,-0.2253280360758808,-0.3726291895544919,-0.4270714066112797,-0.2751190650723473,-0.4205203748749785,1.311384481812273,0.740730146423381,0.0193206519752555,0.7712775682597884,0.3084712102493966,-0.010854031845863,0.2424760761121886,-0.184859494584086,0.1053741270240572,0.5892850516770483,1.129779257041876,-0.0592637296599633,-0.4850446029324149,0.5175144494518188,0.7146103960959796,1.0359437090619172,0.9940936663634872,0.4732796269932489,15000000.0
mouctar-diakhaby,32.0,191,1,101,,30/06/2027,01/07/2018,,-0.1288140286190501,-0.32257332693702,-0.3759145109749066,-0.1768716130181332,-0.3260751807813587,0.2728012068817497,-0.0618523583693609,1.0543555792211157,-0.2778417719258232,-0.4943995301565951,1.044399064279705,-1.1405374385208067,0.8474906240910064,-0.8672609969616332,-0.8063915832847466,-1.280271341781462,1.0459443553048242,-0.3505726725214305,-0.1263738005297073,-0.279581486019495,0.908515089072998,-1.3693779436374058,-0.8567848293481092,2000000.0
Yarek Gąsiorowski Hernandis,28.0,127,1,101,,30/06/2027,01/10/2023,-0.6654393154216833,-0.4183560509895422,-0.4727409147894356,-0.3759145109749066,-0.5698614212349895,-0.3260751807813587,-0.7657820680487738,0.9413757726215664,0.3016029048604901,-0.081131895641021,-0.8915067562064589,0.8433984745415016,0.0580742741611225,-0.3569178476966014,-0.8672609969616332,-0.8221134815946767,-0.1982078076158816,-0.7960691196364885,-0.676133183725626,0.1077673812817567,-0.1138828390002492,0.5687054357692136,0.0749658180298064,-0.364168364036495,12000000.0
Jesús Vázquez Alcalde,28.0,113,1,101,,30/06/2026,01/01/2022,-0.6422074289171245,-0.1288140286190501,-0.3726291895544919,-0.3247576153385333,-0.3242427910994543,-0.2316299866877389,-0.7657820680487738,-0.2624979845675464,-0.3570556852050571,0.1811479394053818,-0.9380343058526284,0.1901465578923404,0.011973823673356,-0.78706373047789,-0.2836799225702189,-0.8008847467744563,0.4411933716637795,-0.7960691196364885,-0.2761762153008629,-0.5361208686997694,-0.2243486036797464,0.6111816424321866,-0.1876421386369594,0.5225412735244104,3000000.0
José Luis Gayà Peña,28.0,113,1,101,6.0,30/06/2027,01/07/2014,,-0.2735850398042961,-0.2224616017020763,-0.5805420935203993,-0.4224902431536684,-0.5621881660154082,0.7920928443470114,0.740730146423381,0.1134147362703337,0.0500080218821804,0.3084712102493966,0.1901465578923404,0.9800832839164528,0.5033739178659755,0.1053741270240572,0.5892850516770483,0.8346710204512632,-0.0592637296599633,-0.4850446029324149,1.863826244867737,0.7146103960959796,0.908515089072998,0.2062697963631894,0.8181111527113788,15000000.0
Thierry Rendall Correia,72.0,296,1,101,,30/06/2026,02/09/2019,,-0.3700990472611269,-0.1223498764671326,-0.5805420935203993,-0.5698614212349895,-0.5149655689685982,0.6189956318585909,0.5400845202251955,0.5838851577457247,1.6236870321605978,0.6947580759164304,-0.010854031845863,0.011973823673356,-0.0128011414715706,0.7862187138140405,0.2715863045524951,0.8838557265496987,0.3091389653282991,-0.4452413483978948,-0.3019796868883053,0.4936788667369852,0.8235626757470519,0.4688777530299553,0.1777097478062804,6000000.0
Jesús Areso Blanco,28.0,113,1,24,,30/06/2026,01/07/2021,-0.5879996937398206,-0.514870058446373,-0.3726291895544919,-0.222443824065787,-0.2751190650723473,-0.184407389640929,0.2728012068817497,0.33943889402701,0.6779792420408028,0.7712775682597884,1.2217096265602552,0.4916474424996455,-0.17242797827771,0.2452863881972024,1.369799788205455,0.8667704323219376,0.9822251387465696,-0.0592637296599633,-0.6360471110388958,-0.8873326414169654,0.4936788667369852,0.7810864690840789,0.1406178071964979,-0.6597382432234635,8000000.0
Alejandro Catena Marugán,28.0,113,1,24,,30/06/2028,01/07/2023,-0.0614102663031544,-0.4183560509895422,-0.4226850521719638,-0.1712869284294138,-0.4716139691807754,-0.3260751807813587,0.7920928443470114,0.1387932678288245,1.1484496635161938,-0.2122718131642224,1.087537157813162,1.1951495065833575,-1.002236087057507,0.7614614475347486,0.6889552014154714,-0.2231718718875529,-0.8867936929939783,1.7827497452813494,-0.0384912841893478,-0.4190502777940373,0.1622815726984937,0.993467502398944,-0.8441620303038742,-0.955308122410432,4000000.0
Abel Bretones Cruz,28.0,113,1,24,,30/06/2029,05/07/2024,-0.541535920730703,-0.514870058446373,-0.32257332693702,-0.3247576153385333,-0.3733665171265614,-0.5621881660154082,0.0997039943933291,0.33943889402701,0.5838851577457247,0.5745676919749862,0.1266891558178512,0.340897000195993,0.7495810314776202,0.5033739178659755,0.2999011518211952,-0.5497047940326614,0.9330404326481342,-0.0592637296599633,-0.671138308436658,0.9272615176218808,0.2175144550382423,0.6536578490951598,-0.3845981061370338,0.4240179804620875,3000000.0
