archivo,filas_totales,filas_validas,variables_clustering,k_codo,k_silueta,k_final,inertia_total,silueta_final,cluster_0_size,cluster_0_valor_promedio,cluster_0_valor_mediana,cluster_0_overall_promedio,cluster_0_overall_mediana,cluster_1_size,cluster_1_valor_promedio,cluster_1_valor_mediana,cluster_1_overall_promedio,cluster_1_overall_mediana,cluster_2_size,cluster_2_valor_promedio,cluster_2_valor_mediana,cluster_2_overall_promedio,cluster_2_overall_mediana,cluster_3_size,cluster_3_valor_promedio,cluster_3_valor_mediana,cluster_3_overall_promedio,cluster_3_overall_mediana,silhouette_score,inertia_promedio,min_centroid_distance,max_centroid_distance,separation_ratio,clusters_buenos,clusters_regulares,clusters_pobres,calidad_general,cluster_details
08_db_delantero_filtered_top40pct.csv,447,447,Valor de mercado actual (numérico) + overallrating,4,2,4,207.38074157886757,0.4596734065394291,104,2575240.3846153845,1500000.0,-1.2534501763094201,-1.1119764930256149,258,9239922.480620155,7000000.0,0.20973478062627865,0.1862526006375394,4,170000000.0,175000000.0,2.436516362987007,2.5230649692312173,81.0,44839506.17283951,40000000.0,1.2430003978662305,1.1382872693238526,0.4596734065394291,51.84518539471689,1.5040690886313937,8.13676496103276,5.409834576440032,1,3,0,BUENA,"[{'cluster': 0, 'size': 104, 'silhouette_mean': 0.46804631829858023, 'silhouette_std': 0.16719005778469487, 'inertia': 48.00558670483987, 'inertia_per_point': 0.4615921798542295, 'quality': 'REGULAR'}, {'cluster': 1, 'size': 258, 'silhouette_mean': 0.4832610603936042, 'silhouette_std': 0.18615571787090432, 'inertia': 75.92948919920468, 'inertia_per_point': 0.29430034573335145, 'quality': 'REGULAR'}, {'cluster': 2, 'size': 4, 'silhouette_mean': 0.6206780309249059, 'silhouette_std': 0.15168776691202124, 'inertia': 7.431875001619512, 'inertia_per_point': 1.857968750404878, 'quality': 'BUENA'}, {'cluster': 3, 'size': 81, 'silhouette_mean': 0.36584111005954284, 'silhouette_std': 0.1783144036741023, 'inertia': 76.0137906732035, 'inertia_per_point': 0.9384418601630062, 'quality': 'REGULAR'}]"
08_db_defensa_filtered_top40pct.csv,671,671,Valor de mercado actual (numérico) + overallrating,3,2,3,422.9409265829898,0.43331832522253727,339,3294469.0265486725,2500000.0,-0.6365974227403065,-0.4195876430719326,59,45779661.016949154,40000000.0,1.4140692688816754,1.4844816943006938,273,12850915.75091575,12000000.0,0.5454451679440971,0.4458984193701703,,,,,,0.43331832522253727,140.9803088609966,1.499139832917509,3.870495013167764,2.58181053440179,0,3,0,BUENA,"[{'cluster': 0, 'size': 339, 'silhouette_mean': 0.4847122901898734, 'silhouette_std': 0.1448646550143051, 'inertia': 189.77018923566928, 'inertia_per_point': 0.5597940685417973, 'quality': 'REGULAR'}, {'cluster': 1, 'size': 59, 'silhouette_mean': 0.4273021902837776, 'silhouette_std': 0.1809305822045998, 'inertia': 82.39590335292499, 'inertia_per_point': 1.396540734795339, 'quality': 'REGULAR'}, {'cluster': 2, 'size': 273, 'silhouette_mean': 0.37079963598246335, 'silhouette_std': 0.1700411551010878, 'inertia': 150.77483399439546, 'inertia_per_point': 0.5522887692102398, 'quality': 'REGULAR'}]"
08_db_porteros_filtered_top40pct.csv,228,228,Valor de mercado actual (numérico) + overallrating,3,2,3,105.72521078487,0.49877124850481935,87,527873.5632183908,300000.0,-1.533776597020387,-1.458170918002456,111,4157657.6576576577,3000000.0,0.31334649989705543,0.0997039943933291,30,23000000.0,21000000.0,1.4037029951394306,1.311384481812273,,,,,,0.49877124850481935,35.24173692829,1.5570109714742393,3.6788353772098197,2.3627549481726215,1,2,0,EXCELENTE,"[{'cluster': 0, 'size': 87, 'silhouette_mean': 0.5769887542562714, 'silhouette_std': 0.16393538091750914, 'inertia': 25.942599811117027, 'inertia_per_point': 0.2981908024266325, 'quality': 'BUENA'}, {'cluster': 1, 'size': 111, 'silhouette_mean': 0.4478189621236435, 'silhouette_std': 0.16513206852281154, 'inertia': 47.09166385425193, 'inertia_per_point': 0.4242492239121795, 'quality': 'REGULAR'}, {'cluster': 2, 'size': 30, 'silhouette_mean': 0.46046394143595865, 'silhouette_std': 0.19204165097780823, 'inertia': 32.69094711950105, 'inertia_per_point': 1.0896982373167015, 'quality': 'REGULAR'}]"
08_db_centrocampista_filtered_top40pct.csv,529,529,Valor de mercado actual (numérico) + overallrating,4,2,4,234.50446195731274,0.4724725060942977,321,7853894.080996885,6000000.0,0.10833189283511957,0.0997039943933291,85,33717647.058823526,32000000.0,1.1586516472636665,1.1382872693238526,108,2344444.4444444445,1500000.0,-1.4549654140674855,-1.2850737055140355,15.0,100000000.0,80000000.0,1.980693703434166,2.0037733317659554,0.4724725060942977,58.626115489328186,1.5793985483385835,5.939990747673636,3.760919467680966,1,3,0,BUENA,"[{'cluster': 0, 'size': 321, 'silhouette_mean': 0.4908135654243046, 'silhouette_std': 0.175014896461325, 'inertia': 91.60549693310273, 'inertia_per_point': 0.2853753798539026, 'quality': 'REGULAR'}, {'cluster': 1, 'size': 85, 'silhouette_mean': 0.36398176149493555, 'silhouette_std': 0.1762572251875184, 'inertia': 57.96800874700408, 'inertia_per_point': 0.6819765734941656, 'quality': 'REGULAR'}, {'cluster': 2, 'size': 108, 'silhouette_mean': 0.5119679235230825, 'silhouette_std': 0.15479941197562463, 'inertia': 44.69625064359771, 'inertia_per_point': 0.4138541726259047, 'quality': 'BUENA'}, {'cluster': 3, 'size': 15, 'silhouette_mean': 0.4103877170079489, 'silhouette_std': 0.16080774983343651, 'inertia': 40.23470563360823, 'inertia_per_point': 2.6823137089072153, 'quality': 'REGULAR'}]"
