Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Posición específica,Posición secundaria,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,understat_goals,understat_xg,understat_assists,understat_xa,understat_shots,understat_key_passes,understat_yellow_cards,understat_red_cards,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,Valor_Predicho,Diferencia_Absoluta,Diferencia_Relativa
timothy-castagne,Bélgica,Bélgica,Defensa,6.0,4.0,Fulham FC,Nike,30/06/2027,15000000.0,29/08/2023,25006151.828520663,1.0,34.003640462587875,2627.35772181771,0.9996199943673084,-0.2962915402059878,3.000461743507147,-0.0633376321371556,-0.2743569178395435,0.1828550100868585,-0.0592637296599633,-0.3596700104893391,76.00042043484808,75.99938421589763,0.9330404326481342,0.167319226321715,70.0031436575189,0.3987841835154382,-0.4134300105676565,74.00272919839455,0.0902804193643825,-0.7626933154415982,70.00196003738314,76.00238445604704,69.00047023254582,0.4144673408399569,0.1243749800086525,75.00083176383143,0.009313828863115,-0.0586599090849913,73.00005477746751,0.6816542570345117,65.99915998397866,-0.0802270773021769,0.6629435317278569,73.00460642932032,-0.3733665171265614,70.00181889647982,46.9988905072943,0.0041077131589672,0.796161747925431,74.00463886896341,0.7849174021624157,13.999021119541522,8.997747294433271,14.999373544962404,9.997972380027065,14.999225005543996,13027458.0,-1972542.0,-13.15028
Joachim Christian Andersen,Dinamarca,Dinamarca,Defensa,0.0,,Fulham FC,,30/06/2029,32000000.0,23/08/2024,35009947.61533415,1.0,38.00495430726118,3420.6181915241923,1.999948455535634,0.0280179887011089,3.000461743507147,0.560697007052504,0.0509955961857482,0.3667565159391273,1.4143470502930868,-0.3596700104893391,79.00122075499037,79.00018453603992,-0.1490231015174462,-0.060909748909782,78.00527784456501,0.8027389885351289,0.3254946873997646,67.00086178472921,0.5345738217481544,0.439996066905152,87.0064951848561,70.00078381576246,41.99326735126523,-1.4467537175894092,-1.288977065544218,79.00189885735449,-0.9754660086372572,0.7275254342628207,71.99978800408675,0.4939833062333209,87.00476222497467,0.1963756256244221,1.276119474231424,80.00647384298566,-0.1277478869910261,69.00155212309906,43.99809018715201,0.8598812879437882,1.0611328943964868,78.00570596248646,1.0415008911738113,12.99875434616076,6.997213747671745,8.997772904677825,14.999306246930882,13.99895823216323,31147926.0,-852074.0,-2.66273125
Calvin Bassey Ughelumba,Italia,"Nigeria, Inglaterra",Defensa,0.0,7.0,Fulham FC,,30/06/2027,25000000.0,28/07/2023,15002356.041707177,2.0,29.001998156746247,2278.2430888699646,0.9996199943673084,-0.5792253812521106,-0.0005236399978296,-0.7713904874282187,-0.6926672930149187,-0.7979530211252412,0.3091389653282991,2.273875306699427,78.00095398160961,81.00071808280144,0.5395627838606504,-0.7455966746042734,74.00421075104197,-0.0724964223408675,0.0299248082127962,69.00139533149074,0.3371100873553669,-0.5535299445986852,59.99929230357552,65.99971672223941,76.00233764621116,1.2121335087382568,0.057072501648992,72.00003144368914,0.3375737746965723,-0.0586599090849913,82.00245573789438,1.3697810766388774,88.00502899835544,-0.8178342851064412,1.2203762067311,76.0054067494626,-0.4716139691807754,54.99781729576839,43.99809018715201,0.1752624281159314,1.0611328943964868,78.00570596248646,0.8704452318328809,8.997687252637707,6.997213747671745,4.996705811154774,7.997438833265541,6.997090818497892,24662548.0,-337452.0,-1.3498080000000001
antonee-robinson,Inglaterra,"Estados Unidos, Inglaterra",Defensa,7.0,5.0,Fulham FC,,30/06/2028,35000000.0,20/08/2020,,2.0,37.00462584609286,3290.57549157231,-0.0007084668010173,-0.4373800894714919,6.001447127012122,0.981117021004712,-0.1813990566894601,0.9797615354466896,1.0459443553048242,-0.3596700104893391,82.00202107513266,83.00125162956297,1.1789639631403117,-0.3804303142338779,63.00127624385357,0.5334357851886684,-0.1671217779118494,80.00432983867913,1.176330958524714,-0.4489482591772286,73.00276035752543,77.0026512294278,87.00527215339956,1.4115500507128316,0.8647022419649181,80.00216563073525,0.4032257638632638,-1.5524120614458343,81.00218896451362,1.432338060239274,73.001027397644,-0.4951311316920756,1.1088896717304513,83.00727416312793,-0.1768716130181332,78.00395308352593,44.99835696053277,0.4319945005513777,1.016971036651311,81.00650628262875,0.955973061503346,11.998487572779997,8.997747294433271,14.999373544962404,13.999039473550116,8.997624365259416,34911304.0,-88696.0,-0.2534171428571429
Sander Gard Bolin Berge,Noruega,Noruega,Centrocampista,11.0,9.0,Fulham FC,adidas,30/06/2029,25000000.0,22/08/2024,20004253.93511392,1.0,37.00462584609286,3020.486807056862,0.9996199943673084,-0.0661932547777039,2.0001332823388216,0.7022959187542851,0.236911318485915,0.8571605315451771,1.7827497452813494,2.273875306699427,79.00122075499037,80.00045130942068,0.4411933716637795,0.486839791645811,74.00421075104197,0.8027389885351289,0.128448101275119,75.00299597177532,0.7814034897391389,0.1785418533515106,78.00409422442925,79.00318477618933,50.99566831169209,-0.5161431883747261,-1.288977065544218,77.00136531059296,-2.091549824471012,0.9633810372671644,80.00192219113286,0.8693252078357022,91.00582931849772,0.3807774275754881,0.7186867992281812,76.0054067494626,-0.4716139691807754,75.00315276338364,54.00075792095964,1.1166133603792343,0.9286473211609588,76.00517241572493,0.7849174021624157,13.999021119541522,8.997747294433271,9.998039678058586,7.997438833265541,9.997891138640178,24481032.0,-518968.0,-2.075872
Саша Лукић,Yugoslavia (República Federal),Serbia,Centrocampista,9.0,11.0,Fulham FC,Nike,30/06/2027,10000000.0,31/01/2023,13001596.884344475,1.0,24.00035585090462,1106.858460841855,0.9996199943673084,-0.312062481026646,-0.0005236399978296,-0.5297443116569099,-0.3208358484145852,-0.3075490055191913,-0.0592637296599633,-0.3596700104893391,78.00095398160961,77.99991776265915,0.9822251387465696,0.5781313817384098,62.00100947047281,0.6680873868618987,0.9658960923048632,74.00272919839455,1.0775990913283202,1.1720678648553478,75.00329390428695,79.00318477618933,62.99886959226125,-0.6490875496911094,0.191677458368313,72.00003144368914,0.2062697963631894,0.7275254342628207,71.99978800408675,1.056996158636893,75.00156094440553,0.7495810314776202,0.9974031367298029,80.00647384298566,-0.4224902431536684,74.00288599000288,70.00502629505185,0.6031492155083419,0.8844854634157829,78.00570596248646,0.9132091466681136,8.997687252637707,10.9982808411948,12.998839998200877,8.997705606646303,5.996824045117126,9299243.0,-700757.0,-7.00757
Adama Traoré Diarra,España,"España, Malí",Delantero,2.0,1.0,Fulham FC,,30/06/2026,10000000.0,12/08/2023,10000458.148300432,1.0,16.99805662272634,309.5966772906995,1.999948455535634,-0.2505153789040362,3.000461743507147,-0.4860728482251507,-0.4137937095646686,-0.49145051137146,-0.4276664246482259,-0.3596700104893391,76.00042043484808,75.99938421589763,0.8838557265496987,0.3955482015532121,39.99514045609602,0.1294809801689778,0.5718029200555718,86.0059304789637,0.8307694233373357,-0.2920757310450438,51.997158116529405,77.0026512294278,95.00740634044566,1.7439109540037898,0.7973997636052575,73.00029821706991,1.4536575905303275,1.4350922432758515,80.00192219113286,0.1811983882313365,90.00556254511696,0.3807774275754881,0.7186867992281812,37.9952693609936,-0.2751190650723473,69.00155212309906,46.9988905072943,-0.1670470017979968,-0.9703125618816076,39.99556857401747,-0.8401113615764226,12.99875434616076,8.997747294433271,10.998306451439351,11.998505926788592,6.997090818497892,10333497.0,333497.0,3.33497
Harrison James Reed,Inglaterra,Inglaterra,Centrocampista,9.0,11.0,Fulham FC,Nike,30/06/2027,7000000.0,30/08/2020,,1.0,27.0013412344096,1297.9211969250057,-0.0007084668010173,-0.6033748384745211,2.0001332823388216,-0.2048176113781786,-0.506751570714752,-0.0623469977161664,1.0459443553048242,-0.3596700104893391,72.99962011470579,72.99858389575535,0.7363016082543923,0.3042566114606133,52.99860851004594,0.3314583826788231,-0.4134300105676565,67.00086178472921,0.4358419545517606,0.7014502804587934,71.0022268107639,71.00105058914323,63.99913636564201,-1.0479206336402591,0.326282415087634,73.00029821706991,0.7314857096967212,0.098577159584571,63.99765381704065,0.0560844210305427,66.99942675735942,0.4268778780632546,1.053146404230127,74.00487320270108,-0.3733665171265614,69.00155212309906,48.99942405405582,0.1752624281159314,0.751999890180255,74.00463886896341,0.7849174021624157,6.99715370587618,11.99854761457556,13.99910677158164,9.997972380027065,10.99815791202094,5910826.5,-1089173.5,-15.559621428571429
Issa Laye Lucas Jean Diop,Francia,"Francia, Senegal",Defensa,0.0,,Fulham FC,adidas,30/06/2027,16000000.0,10/08/2022,10000458.148300432,1.0,17.998385083894668,1434.966196105066,-0.0007084668010173,-0.608403971179578,-0.0005236399978296,-0.8221134815946767,-0.6926672930149187,-0.9205540250267538,-0.4276664246482259,2.273875306699427,76.00042043484808,76.9996509892784,-0.9851631051908492,-1.01947144488207,77.00501107118424,-0.0051706215042524,-0.0193368383183651,51.99686018401778,-1.1932338541887364,-0.71040247273087,63.0000926237178,58.99784930857408,48.99513476493057,-0.2502544657419595,-0.9524646737459156,75.00083176383143,-2.091549824471012,-1.1593193897719285,82.00245573789438,-0.0064725625698541,87.00476222497467,-1.0483365375452738,0.8301733342288298,77.00567352284337,-0.1768716130181332,42.99461601519923,43.99809018715201,-0.2526243592764789,0.9728091789061348,76.00517241572493,0.9132091466681136,9.99795402601847,6.997213747671745,5.996972584535536,13.999039473550116,8.997624365259416,14495183.0,-1504817.0,-9.405106250000001
rodrigo-muniz,Brasil,Brasil,Delantero,1.0,,Fulham FC,Puma,30/06/2026,20000000.0,20/08/2021,4998560.2548936885,1.0,26.00101277324127,1602.0210491201765,9.002247683713916,1.794390628436907,0.9998048211704962,-0.1575945593257907,2.4214210555128743,0.060254006185346,-0.7960691196364885,-0.3596700104893391,75.00015366146732,81.00071808280144,-0.4933160442064945,1.0802351272477035,77.00501107118424,-0.0051706215042524,1.8526057298657683,70.0016621048715,0.1890122865607762,-0.344366573755772,52.99742488991017,72.00131736252399,71.00100377930735,0.4809395214981485,0.5281898501666156,76.0010985372122,0.5345297421966467,1.0419995716019457,88.00405637817896,0.1186414046309396,81.00316158469009,0.4729783285510212,0.8859166017291541,37.9952693609936,-0.3242427910994543,65.00048502957601,65.00369242814803,0.2608397855944135,-0.8378269886460796,41.99610212077899,-0.9684031060821204,11.998487572779997,12.998814387956322,12.998839998200877,10.998239153407829,11.998424685401703,18879606.0,-1120394.0,-5.60197
Jorge Cuenca Barreno,España,España,Defensa,0.0,7.0,Fulham FC,Nike,30/06/2028,6000000.0,03/08/2024,5998939.833575038,2.0,29.001998156746247,1943.133054378576,3.00027691670396,-0.2270272287948103,0.9998048211704962,-0.698689867157607,-0.0419622649643351,-0.5527510133222163,1.4143470502930868,-0.3596700104893391,73.99988688808655,80.00045130942068,-0.5916854564033655,-1.156408830020968,76.00474429780348,0.3987841835154382,-0.8567848293481092,33.99205826316404,-1.341331654983327,-1.1287292144166965,67.00115971724085,70.00078381576246,58.9978024987382,-0.4496710077165344,-0.2121374117896499,77.00136531059296,0.1406178071964979,-0.5303711150936786,75.00058832422904,-0.069029546170251,63.998626437217126,-0.5873320326676086,0.6072002642275326,76.0054067494626,-0.1768716130181332,59.9991511626722,43.99809018715201,-0.5093564317119252,0.8844854634157829,76.00517241572493,0.9132091466681136,9.99795402601847,11.99854761457556,4.996705811154774,13.999039473550116,11.998424685401703,6366482.5,366482.5,6.108041666666667
carlos-vinicius,Brasil,Brasil,Delantero,1.0,,Fulham FC,,30/06/2025,4000000.0,01/09/2022,5998939.833575038,2.0,12.99674277805304,285.58879422265977,1.999948455535634,-0.2118027892994347,-0.0005236399978296,-0.5463716267802741,-0.506751570714752,-0.6140515152729725,-0.4276664246482259,-0.3596700104893391,71.99935334132503,71.99831712237457,-0.2965772198127526,0.8976519470625057,70.0031436575189,-0.0051706215042524,0.9658960923048632,69.00139533149074,0.4358419545517606,0.0216693252193258,46.9958242496256,71.00105058914323,62.99886959226125,0.4809395214981485,-0.0102299767106684,70.99976467030838,-1.3693779436374058,1.1992366402715078,79.00165541775209,-0.1941435133710448,82.00342835807086,0.6112796800143208,1.053146404230127,40.99606968113589,-0.5207376952078825,61.99968470943372,71.00529306843261,0.3464171430728956,-0.4845321266846719,32.99370116035213,-1.224986595093516,14.999287892922284,12.998814387956322,12.998839998200877,6.997172059884777,5.996824045117126,3789397.0,-210603.0,-5.265075
Adam James Smith,Inglaterra,Inglaterra,Defensa,6.0,7.0,AFC Bournemouth,adidas,30/06/2026,1000000.0,28/01/2014,,1.0,28.001669695577924,2185.21254198131,-0.0007084668010173,-0.6754270155352663,2.0001332823388216,-0.1225159357607804,-0.8321040847400438,0.1215545081361023,1.0459443553048242,-0.3596700104893391,72.99962011470579,72.99858389575535,0.6379321960575214,-0.1065555439560814,65.0018097906151,0.4661099843520533,-0.2656450709741722,68.00112855810998,0.5345738217481544,0.9106136513017064,63.0000926237178,74.00185090928551,64.99940313902277,-0.1837822850837678,-0.0775324550703289,73.00029821706991,0.2062697963631894,0.4916698312584771,70.999521230706,0.3688693390325271,67.99969353074017,0.6573801305020872,0.5514569967272083,68.0032725624165,-0.4224902431536684,68.0012853497183,55.0010246943404,0.1752624281159314,0.796161747925431,75.00490564234417,0.8276813169976484,7.997420479256943,8.997747294433271,14.999373544962404,8.997705606646303,5.996824045117126,995428.0,-4572.0,-0.45719999999999994
Lewis John Cook,Inglaterra,Inglaterra,Centrocampista,9.0,11.0,AFC Bournemouth,adidas,30/06/2028,15000000.0,08/07/2016,,1.0,33.00331200141955,2799.414217138662,-0.0007084668010173,-0.5663105765151304,3.000461743507147,0.9381608096687356,-0.3673147789896269,1.8992690647080328,0.6775416603165617,2.273875306699427,79.00122075499037,80.00045130942068,0.6379321960575214,0.3499024065069127,49.99780818990365,0.7354131876985138,0.4240179804620875,77.00352951853685,0.8307694233373357,0.9106136513017064,77.00382745104848,78.00291800280857,69.00047023254582,0.0821064375489987,0.6627948068859366,79.00189885735449,1.1910496338635614,0.098577159584571,64.99792059042142,1.1195531422372895,64.99889321059788,0.5190787790387877,0.7744300667285055,82.00700738974717,-0.1277478869910261,77.00368631014517,60.00235856124422,0.6031492155083419,0.8844854634157829,78.00570596248646,0.955973061503346,5.996886932495418,14.999347934717848,11.998573224820111,14.999306246930882,12.998691458782467,14819272.0,-180728.0,-1.2048533333333333
Tyler Shaan Adams,Estados Unidos,Estados Unidos,Centrocampista,11.0,4.0,AFC Bournemouth,Nike,30/06/2028,18000000.0,20/08/2023,18003494.777751222,1.0,2.993458166369784,110.53131351820298,-0.0007084668010173,-0.6870230799051025,-0.0005236399978296,-0.7753958977381775,-0.9250619458901272,-0.8592535230759976,-1.164471814624751,-0.3596700104893391,78.00095398160961,80.00045130942068,-0.0998383954190107,-0.1978471340486803,65.0018097906151,0.6007615860252836,-0.7582615362857864,68.00112855810998,-0.2059151822247987,-0.2920757310450438,72.00249358414467,72.00131736252399,85.00473860663803,0.4144673408399569,0.7300972852455971,76.0010985372122,1.3223536121969444,-0.8448452524328034,79.00165541775209,0.7442112406349085,67.99969353074017,-0.3107293297410095,1.2203762067311,78.00594029622413,-0.4716139691807754,72.00235244324135,52.00022437419811,0.7743039304653061,0.8844854634157829,82.00677305600951,1.0842648060090438,5.996886932495418,12.998814387956322,11.998573224820111,7.997438833265541,6.997090818497892,18097196.0,97196.0,0.5399777777777778
Antoine Serlom Semenyo,Inglaterra,"Ghana, Inglaterra",Delantero,3.0,2.0,AFC Bournemouth,,30/06/2029,35000000.0,27/01/2023,2997801.097530992,1.0,33.00331200141955,2141.198089689904,8.001919222545586,1.1922906091407148,2.0001332823388216,0.9965408337159702,2.328463194362791,0.8571605315451771,1.4143470502930868,-0.3596700104893391,79.00122075499037,82.00098485618221,0.8346710204512632,1.2628183074329011,63.00127624385357,0.4661099843520533,1.064419385367186,81.0045966120599,0.9788672241319264,0.439996066905152,66.0008929438601,79.00318477618933,81.00367151311498,1.34507787005464,0.6627948068859366,79.00189885735449,0.4032257638632638,0.9633810372671644,83.00272251127515,0.9318821914360992,80.00289481130933,0.6112796800143208,0.1612541242249382,26.99233485380521,-0.1277478869910261,77.00368631014517,68.00449274829032,0.9454586454222702,-1.1027981351171354,36.99476825387518,-0.8828752764116552,9.99795402601847,10.9982808411948,13.99910677158164,14.999306246930882,6.997090818497892,34605624.0,-394376.0,-1.1267885714285715
Justin Dean Kluivert,Países Bajos,"Países Bajos, Surinam",Centrocampista,10.0,3.0,AFC Bournemouth,adidas,30/06/2028,35000000.0,01/07/2023,14001976.463025829,0.0,32.00298354025122,2029.161302039052,7.001590761377262,1.4477139007748017,0.9998048211704962,-0.0231431136770051,1.6777581663122072,0.3667565159391273,0.6775416603165617,-0.3596700104893391,79.00122075499037,81.00071808280144,0.9822251387465696,1.034589332201404,56.999675603569,0.5334357851886684,0.9166344457737016,82.00486338544066,0.7814034897391389,0.80603196588025,75.00329390428695,80.00345154957009,90.00607247354185,1.4115500507128316,1.403122068842202,78.00163208397372,1.1910496338635614,1.4350922432758515,75.00058832422904,0.5565402898337178,59.99755934369408,1.256685986843052,0.1055108567246139,29.9931351739475,-0.5207376952078825,78.00395308352593,81.00796080224023,0.3464171430728956,-0.5286939844298479,34.994234707113655,-1.0111670209173529,4.996620159114656,5.996946974290983,13.99910677158164,6.997172059884777,11.998424685401703,29767824.0,-5232176.0,-14.949074285714287
Marcus Joseph Tavernier,Inglaterra,Inglaterra,Delantero,3.0,4.0,AFC Bournemouth,,30/06/2028,20000000.0,01/08/2022,4498370.465553015,2.0,30.002326617914573,2163.205315835607,3.00027691670396,0.5958374025642376,4.000790204675473,2.176441230951039,1.538321374587082,1.7766680608065208,-0.0592637296599633,-0.3596700104893391,77.00068720822884,77.99991776265915,0.9330404326481342,0.8976519470625057,49.99780818990365,0.264132581842208,0.6703262131178945,80.00432983867913,1.176330958524714,0.80603196588025,67.00115971724085,77.0026512294278,78.00287119297269,0.6138838828145319,0.7973997636052575,75.00083176383143,0.9284416771967956,1.5923293119454138,66.99845413718293,0.9318821914360992,59.99755934369408,0.9800832839164528,-0.7306381557802506,59.00087160198963,-0.2751190650723473,73.00261921662211,63.0031588813865,0.6031492155083419,0.1778957394929675,66.0025046819173,0.1434586796339269,8.997687252637707,13.999081161337086,5.996972584535536,11.998505926788592,7.997357591878654,19672718.0,-327282.0,-1.63641
David Robert Brooks,Inglaterra,"Gales, Inglaterra",Delantero,2.0,10.0,AFC Bournemouth,Nike,30/06/2026,12000000.0,01/07/2018,9000078.569619082,2.0,12.99674277805304,240.5740134700852,0.9996199943673084,-0.042322538046991,0.9998048211704962,-0.3877859721501509,-0.3208358484145852,-0.4301500094207038,-0.7960691196364885,-0.3596700104893391,75.00015366146732,74.99911744251686,0.9330404326481342,0.8063603569699069,59.00020915033052,0.4661099843520533,0.6210645665867331,78.00379629191761,0.8307694233373357,0.9629044940124348,67.00115971724085,77.0026512294278,71.00100377930735,0.3479951601817653,0.460887371806955,74.00056499045067,0.9940936663634872,0.1771956939193522,66.99845413718293,-0.6320423985738229,56.99675902355179,0.8417819324531532,-0.1732054807770076,42.996603227897424,-0.2259953390452402,76.0034195367644,65.00369242814803,0.6031492155083419,-0.352046553449144,48.99796953444434,-0.4124722132240967,7.997420479256943,13.999081161337086,8.997772904677825,12.998772700169354,6.997090818497892,10524110.0,-1475890.0,-12.299083333333332
Alex Jay Scott,Guernsey,"Inglaterra, Guernsey",Centrocampista,9.0,10.0,AFC Bournemouth,,30/06/2028,20000000.0,10/08/2023,20004253.93511392,1.0,23.000027389736296,996.8223301133394,0.9996199943673084,-0.4991813990971691,0.9998048211704962,0.1690183600315746,-0.2278779872645018,0.4280570178898835,-0.0592637296599633,-0.3596700104893391,73.99988688808655,83.00125162956297,0.5395627838606504,0.486839791645811,51.998341736665175,0.5334357851886684,0.2269713943374418,79.00406306529837,0.5345738217481544,1.2766495502768045,73.00276035752543,77.0026512294278,75.0020708728304,0.2815229795235736,1.2012146337632206,73.00029821706991,1.3223536121969444,-0.2158969777545538,67.9987209105637,0.8067682242353054,64.99889321059788,0.3807774275754881,0.7186867992281812,68.0032725624165,-0.2751190650723473,74.00288599000288,52.00022437419811,0.4319945005513777,0.4428668859640233,68.00303822867883,0.3572782538100899,8.997687252637707,9.998014067814031,14.999373544962404,11.998505926788592,7.997357591878654,19452700.0,-547300.0,-2.7365
Marcos Nicolás Senesi Barón,Argentina,"Argentina, Italia",Defensa,0.0,,AFC Bournemouth,,30/06/2026,24000000.0,08/08/2022,17003115.199069872,2.0,31.0026550790829,2253.2348773407566,4.000605377872285,0.0051174536935352,5.001118665843798,0.0800326149496225,-0.3208358484145852,0.4280570178898835,3.624763220222662,-0.3596700104893391,78.00095398160961,79.00018453603992,0.293639253368473,-0.9281798547894712,76.00474429780348,0.5334357851886684,0.4732796269932489,73.00246242501379,-0.6995745182067675,-0.8149841581523265,81.00489454457153,75.00211768266628,63.99913636564201,-1.114392814298451,-0.0775324550703289,76.0010985372122,-0.3189461169703423,-0.8448452524328034,82.00245573789438,0.1811983882313365,78.0023612645478,-0.0802270773021769,0.9416598692294784,79.0062070696049,-0.5207376952078825,75.00315276338364,39.99702309362896,0.6887265729868239,1.0611328943964868,79.00597273586723,1.0842648060090438,9.99795402601847,12.998814387956322,10.998306451439351,6.997172059884777,7.997357591878654,23977544.0,-22456.0,-0.09356666666666667
Julián Vicente Araujo Zúñiga,Estados Unidos,"México, Estados Unidos",Defensa,6.0,,AFC Bournemouth,,30/06/2029,10000000.0,13/08/2024,7999698.990937736,1.0,25.000684312072945,1447.9704661002545,0.9996199943673084,-0.4162518108654769,-0.0005236399978296,-0.2526676321036839,-0.5997094318648354,0.060254006185346,0.6775416603165617,-0.3596700104893391,73.99988688808655,81.00071808280144,0.4903780777622149,-1.2477004201135669,55.99940883018823,-0.0724964223408675,-1.300139648128562,68.00112855810998,-0.0578173814302081,-1.1810200571274243,61.99982585033704,69.0005170423817,89.00580570016108,1.4780222313710232,0.8647022419649181,61.99736370988152,0.4032257638632638,-1.2379379241067094,78.00138864437133,1.056996158636893,68.99996030412095,-1.1866378890085734,0.9416598692294784,71.00407288255879,-0.1768716130181332,56.99835084252991,35.995956000105906,-0.5093564317119252,0.751999890180255,73.00437209558265,0.7421534873271831,13.999021119541522,7.997480521052511,6.997239357916298,13.999039473550116,12.998691458782467,10663320.0,663320.0,6.6332
James Clayton Hill,Inglaterra,Inglaterra,Defensa,0.0,6.0,AFC Bournemouth,,30/06/2026,2000000.0,05/01/2022,1997421.518849642,1.0,4.994115088706437,73.51916045497478,-0.0007084668010173,-0.6870230799051025,-0.0005236399978296,-0.8221134815946767,-0.9250619458901272,-0.9205540250267538,-1.164471814624751,-0.3596700104893391,69.9988197945635,76.9996509892784,0.1460851350731666,-0.8368882646968722,68.00261011075739,-0.1398222231774826,-0.955308122410432,55.997927277540825,-0.8476723190013582,-0.8149841581523265,65.00062617047932,61.998649628716365,64.99940313902277,0.4144673408399569,-0.615952281947613,67.99896435016609,-0.0563381603035764,-1.1593193897719285,75.00058832422904,-0.1315865297706479,75.00156094440553,-0.6334324831553751,0.3842271942262354,71.00407288255879,-0.4716139691807754,52.99728374900685,32.99515567996362,-0.2526243592764789,0.5753524591995512,70.00357177544036,0.6138617428214854,6.99715370587618,14.999347934717848,4.996705811154774,7.997438833265541,11.998424685401703,2237079.0,237079.0,11.853950000000001
Luis Fernando Sinisterra Lucumí,Colombia,Colombia,Delantero,3.0,2.0,AFC Bournemouth,adidas,-,17000000.0,01/07/2024,17003115.199069872,1.0,19.99904200623132,669.714923311297,1.999948455535634,-0.0151906863015258,2.0001332823388216,0.2892009638371718,0.3298691796359984,0.2441555120376148,-1.164471814624751,-0.3596700104893391,75.00015366146732,76.9996509892784,0.5395627838606504,0.8520061520162063,68.00261011075739,0.264132581842208,1.1629426784295087,78.00379629191761,0.3371100873553669,0.0216693252193258,65.00062617047932,77.0026512294278,91.0063392469226,1.2121335087382568,1.7396344606405048,72.00003144368914,1.4536575905303275,0.5702883655932582,67.9987209105637,-0.1315865297706479,37.991690329317294,0.8417819324531532,-0.4519218182786291,49.99847064156276,-0.2259953390452402,72.00235244324135,55.0010246943404,0.6887265729868239,0.0012483085122636,47.99770276106358,-0.2841804687183989,14.999287892922284,12.998814387956322,8.997772904677825,12.998772700169354,8.997624365259416,15700890.0,-1299110.0,-7.641823529411765
ryan-christie,Escocia,Escocia,Centrocampista,11.0,9.0,AFC Bournemouth,,30/06/2027,12000000.0,31/08/2021,,2.0,37.00462584609286,2974.471697843119,-0.0007084668010173,-0.0923876037097595,5.001118665843798,2.221734120636224,1.0735320688366654,2.328372578363327,1.0459443553048242,-0.3596700104893391,78.00095398160961,77.99991776265915,0.7363016082543923,0.715068766877308,52.99860851004594,0.7354131876985138,0.0791864547439576,77.00352951853685,0.9295012905337294,1.1720678648553478,77.00382745104848,76.00238445604704,76.00233764621116,0.5474117021563403,0.7973997636052575,79.00189885735449,0.9940936663634872,0.8847625029323831,73.00005477746751,1.1195531422372895,74.00129417102475,0.7495810314776202,1.053146404230127,78.00594029622413,-0.5207376952078825,76.0034195367644,73.00582661519414,1.0310360029007524,0.751999890180255,75.00490564234417,0.8276813169976484,12.99875434616076,8.997747294433271,11.998573224820111,6.997172059884777,7.997357591878654,12367583.0,367583.0,3.0631916666666665
enes-unal,Turquía,Turquía,Delantero,1.0,,AFC Bournemouth,,30/06/2028,13000000.0,01/07/2024,25006151.828520663,1.0,15.997728161558015,282.58780883915483,1.999948455535634,0.4883174006025012,2.0001332823388216,-0.2434187235375695,0.1439534573358316,-0.6140515152729725,-0.7960691196364885,-0.3596700104893391,77.00068720822884,76.9996509892784,0.0477157228762956,1.2628183074329011,79.00554461794577,0.3314583826788231,1.4092509110853155,78.00379629191761,0.8307694233373357,1.5381037638304458,59.99929230357552,79.00318477618933,68.00020345916506,-0.0508379237673845,0.1243749800086525,76.0010985372122,-0.0563381603035764,1.1992366402715078,86.00352283141743,0.6190972734341147,81.00316158469009,1.072284184891986,0.7744300667285055,28.99286840056674,-0.2259953390452402,70.00181889647982,79.00742725547872,0.6031492155083419,-0.9261507041364316,42.99636889415976,-0.8401113615764226,7.997420479256943,13.999081161337086,7.997506131297062,12.998772700169354,12.998691458782467,12794114.0,-205886.0,-1.5837384615384615
Jordan Lee Pickford,Inglaterra,Inglaterra,Portero,,,Everton FC,Puma,30/06/2027,20000000.0,01/07/2017,,2.0,38.00495430726118,3420.6181915241923,-0.0007084668010173,-0.6870230799051025,-0.0005236399978296,-0.7572093918683375,-0.9250619458901272,-0.6753520172237288,0.6775416603165617,-0.3596700104893391,83.00228784851342,83.00125162956297,-1.9688572271595584,-1.5215751903913637,17.989271441719247,-0.6111028290337884,-1.3986629411908846,14.986989568929552,-1.8843569245634928,-1.6516376415239788,60.999559076956274,41.99331416110111,56.99726895197667,-1.3802815369312174,-0.615952281947613,81.002432404116,-0.6472060628037998,0.0199586252497898,75.00058832422904,-1.5703971525797762,72.00076062426324,-1.878144646325071,-1.009354493281872,23.99153453366293,3.114418030798039,69.00155212309906,47.99915728067506,-0.2526243592764789,-1.5002548548237191,19.99023310640221,-1.7809174879515397,83.01742848281415,78.01615465770591,88.01884800175807,81.01691329006124,86.01816591557815,19679620.0,-320380.0,-1.6018999999999999
